Array Name,Memory Name,Port 1 Dimension / Map,Port 2 Dimension / Map,Primitive,Available Bits,Used Bits,Bit Util%,A Depth,A Depth Avail,A Depth Util%,A Width,A Width Avail,A Width Util%,B Depth,B Depth Avail,B Depth Util%,B Width,B Width Avail,B Width Util%,Port A Type,Port A Requirement (ns),Port B Type,Port B Requirement (ns),A Cascade,IREG_A,OREG_A,DOA_REG, B Cascade,IREG_B,OREG_B,DOB_REG,Port A PowerGated, Port A Enable, Port A WRITE_MODE, A Cascade, Port B PowerGated, Port B Enable,Port B WRITE_MODE, B Cascade
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_12/ram_id,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_12/ram_id_reg_0_7_0_3,A:H:8x12,B:A:8x12,RAM32M16,448,96,21.4286,8,32,25,12,14,85.7143,8,32,25,12,14,85.7143,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_13/ram_id,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_13/ram_id_reg_0_7_0_3,A:H:8x12,B:A:8x12,RAM32M16,448,96,21.4286,8,32,25,12,14,85.7143,8,32,25,12,14,85.7143,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_14/ram_id,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_14/ram_id_reg_0_7_0_3,A:H:8x12,B:A:8x12,RAM32M16,448,96,21.4286,8,32,25,12,14,85.7143,8,32,25,12,14,85.7143,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_15/ram_id,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_15/ram_id_reg_0_7_0_3,A:H:8x12,B:A:8x12,RAM32M16,448,96,21.4286,8,32,25,12,14,85.7143,8,32,25,12,14,85.7143,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_2/ram_id,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_2/ram_id_reg_0_7_0_3,A:H:8x12,B:A:8x12,RAM32M16,448,96,21.4286,8,32,25,12,14,85.7143,8,32,25,12,14,85.7143,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_3/ram_id,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_3/ram_id_reg_0_7_0_3,A:H:8x12,B:A:8x12,RAM32M16,448,96,21.4286,8,32,25,12,14,85.7143,8,32,25,12,14,85.7143,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_4/ram_id,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_4/ram_id_reg_0_7_0_3,A:H:8x12,B:A:8x12,RAM32M16,448,96,21.4286,8,32,25,12,14,85.7143,8,32,25,12,14,85.7143,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_5/ram_id,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_5/ram_id_reg_0_7_0_3,A:H:8x12,B:A:8x12,RAM32M16,448,96,21.4286,8,32,25,12,14,85.7143,8,32,25,12,14,85.7143,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_6/ram_id,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_6/ram_id_reg_0_7_0_3,A:H:8x12,B:A:8x12,RAM32M16,448,96,21.4286,8,32,25,12,14,85.7143,8,32,25,12,14,85.7143,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_7/ram_id,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_7/ram_id_reg_0_7_0_3,A:H:8x12,B:A:8x12,RAM32M16,448,96,21.4286,8,32,25,12,14,85.7143,8,32,25,12,14,85.7143,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_8/ram_id,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_8/ram_id_reg_0_7_0_3,A:H:8x12,B:A:8x12,RAM32M16,448,96,21.4286,8,32,25,12,14,85.7143,8,32,25,12,14,85.7143,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_9/ram_id,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_9/ram_id_reg_0_7_0_3,A:H:8x12,B:A:8x12,RAM32M16,448,96,21.4286,8,32,25,12,14,85.7143,8,32,25,12,14,85.7143,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/ingress/awQueue/ram_prot,WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/ingress/awQueue/ram_prot_reg_0_15_0_2,A:H:16x11,B:A:16x12,RAM32M16,448,192,42.8571,16,32,50,11,14,78.5714,16,32,50,12,14,85.7143,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/ingress/awQueue/ram_size,WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/ingress/awQueue/ram_size_reg_0_15_0_2,A:D:16x6,B:A:16x6,RAM32M,224,96,42.8571,16,32,50,6,7,85.7143,16,32,50,6,7,85.7143,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/model/rankStateTrackers_0/tFAWcheck/ram,WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/model/rankStateTrackers_0/tFAWcheck/ram_reg_0_3_0_6,A:H:4x7,B:A:4x7,RAM32M16,448,28,6.25,4,32,12.5,7,14,50,4,32,12.5,7,14,50,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/model/rankStateTrackers_1/tFAWcheck/ram,WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/model/rankStateTrackers_1/tFAWcheck/ram_reg_0_3_0_6,A:H:4x7,B:A:4x7,RAM32M16,448,28,6.25,4,32,12.5,7,14,50,4,32,12.5,7,14,50,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/model/rankStateTrackers_2/tFAWcheck/ram,WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/model/rankStateTrackers_2/tFAWcheck/ram_reg_0_3_0_6,A:H:4x7,B:A:4x7,RAM32M16,448,28,6.25,4,32,12.5,7,14,50,4,32,12.5,7,14,50,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/model/rankStateTrackers_3/tFAWcheck/ram,WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/model/rankStateTrackers_3/tFAWcheck/ram_reg_0_3_0_6,A:H:4x7,B:A:4x7,RAM32M16,448,28,6.25,4,32,12.5,7,14,50,4,32,12.5,7,14,50,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/ingress/wQueue/ram_last,WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/ingress/wQueue/ram_last_reg_0_15_0_0,A:SPO:16x1,B:DPO:16x1,RAM32X1D,32,16,50,16,32,50,1,1,100,16,32,50,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/model/backend/rQueue/ram_id,WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/model/backend/rQueue/ram_id_reg_0_3_0_3,A:D:4x4,B:A:4x3,RAM32M,224,16,7.14286,4,32,12.5,4,7,57.1429,4,32,12.5,3,7,42.8571,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/model/backend/wQueue/ram_id,WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/model/backend/wQueue/ram_id_reg_0_3_0_3,A:D:4x4,B:A:4x3,RAM32M,224,16,7.14286,4,32,12.5,4,7,57.1429,4,32,12.5,3,7,42.8571,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/model/llc_model/reads/ram_len,WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/model/llc_model/reads/ram_len_reg_0_1_0_7,A:D:2x2,B:A:2x2,RAM32M,256,4,1.5625,2,32,6.25,2,2,100,2,32,6.25,2,2,100,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/model/llc_model/writes/ram_len,WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/model/llc_model/writes/ram_len_reg_0_1_0_7,A:D:2x2,B:A:2x2,RAM32M,256,8,3.125,2,32,6.25,2,2,100,2,32,6.25,2,2,100,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4buf/bundleOut_0_w_deq/ram_strb,WRAPPER_INST/CL/firesim_top/top/axi4buf/bundleOut_0_w_deq/ram_strb_reg_0_1_0_7,A:H:2x2,B:A:2x2,RAM32M16,512,4,0.78125,2,32,6.25,2,2,100,2,32,6.25,2,2,100,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4buf_1/bundleOut_0_ar_deq/ram_len,WRAPPER_INST/CL/firesim_top/top/axi4buf_1/bundleOut_0_ar_deq/ram_len_reg_0_1_0_7,A:H:2x2,B:A:2x2,RAM32M16,512,12,2.34375,2,32,6.25,2,2,100,2,32,6.25,2,2,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4buf_1/bundleOut_0_aw_deq/ram_len,WRAPPER_INST/CL/firesim_top/top/axi4buf_1/bundleOut_0_aw_deq/ram_len_reg_0_1_0_7,A:H:2x14,B:A:2x14,RAM32M16,448,28,6.25,2,32,6.25,14,14,100,2,32,6.25,14,14,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4buf_1/bundleOut_0_w_deq/ram_strb,WRAPPER_INST/CL/firesim_top/top/axi4buf_1/bundleOut_0_w_deq/ram_strb_reg_0_1_0_7,A:H:2x2,B:A:2x2,RAM32M16,512,4,0.78125,2,32,6.25,2,2,100,2,32,6.25,2,2,100,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4buf_2/bundleOut_0_ar_deq/ram_len,WRAPPER_INST/CL/firesim_top/top/axi4buf_2/bundleOut_0_ar_deq/ram_len_reg_0_1_0_7,A:H:2x2,B:A:2x2,RAM32M16,512,8,1.5625,2,32,6.25,2,2,100,2,32,6.25,2,2,100,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_0/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_0/ram_resp_reg_0_7_0_0,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_0/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_0/ram_resp_reg_0_7_1_1,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_1/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_1/ram_resp_reg_0_7_0_0,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_1/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_1/ram_resp_reg_0_7_1_1,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_10/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_10/ram_resp_reg_0_7_0_0,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_10/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_10/ram_resp_reg_0_7_1_1,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_11/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_11/ram_resp_reg_0_7_0_0,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_11/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_11/ram_resp_reg_0_7_1_1,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_12/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_12/ram_resp_reg_0_7_0_0,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_12/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_12/ram_resp_reg_0_7_1_1,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_13/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_13/ram_resp_reg_0_7_0_0,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_13/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_13/ram_resp_reg_0_7_1_1,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_14/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_14/ram_resp_reg_0_7_0_0,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_14/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_14/ram_resp_reg_0_7_1_1,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_15/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_15/ram_resp_reg_0_7_0_0,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_15/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_15/ram_resp_reg_0_7_1_1,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_2/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_2/ram_resp_reg_0_7_0_0,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_2/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_2/ram_resp_reg_0_7_1_1,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_3/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_3/ram_resp_reg_0_7_0_0,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_3/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_3/ram_resp_reg_0_7_1_1,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_4/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_4/ram_resp_reg_0_7_0_0,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_4/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_4/ram_resp_reg_0_7_1_1,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_5/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_5/ram_resp_reg_0_7_0_0,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_5/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_5/ram_resp_reg_0_7_1_1,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_6/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_6/ram_resp_reg_0_7_0_0,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_6/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_6/ram_resp_reg_0_7_1_1,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_7/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_7/ram_resp_reg_0_7_0_0,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_7/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_7/ram_resp_reg_0_7_1_1,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_8/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_8/ram_resp_reg_0_7_0_0,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_8/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_8/ram_resp_reg_0_7_1_1,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_9/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_9/ram_resp_reg_0_7_0_0,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_9/ram_resp,WRAPPER_INST/CL/firesim_top/top/axi4deint/qs_queue_9/ram_resp_reg_0_7_1_1,A:SPO:8x1,B:DPO:8x1,RAM32X1D,32,8,25,8,32,25,1,1,100,8,32,25,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/ingress/arQueue/ram_prot,WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/ingress/arQueue/ram_prot_reg_0_3_0_2,A:H:4x11,B:A:4x12,RAM32M16,448,48,10.7143,4,32,12.5,11,14,78.5714,4,32,12.5,12,14,85.7143,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/ingress/arQueue/ram_size,WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/ingress/arQueue/ram_size_reg_0_3_0_2,A:D:4x6,B:A:4x6,RAM32M,224,24,10.7143,4,32,12.5,6,7,85.7143,4,32,12.5,6,7,85.7143,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4buf_2/bundleIn_0_r_deq/ram_id,WRAPPER_INST/CL/firesim_top/top/axi4buf_2/bundleIn_0_r_deq/ram_id_reg_0_1_0_5,A:H:2x2,B:A:2x2,RAM32M16,512,8,1.5625,2,32,6.25,2,2,100,2,32,6.25,2,2,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4buf_2/bundleOut_0_ar_deq/ram_id,WRAPPER_INST/CL/firesim_top/top/axi4buf_2/bundleOut_0_ar_deq/ram_id_reg_0_1_0_5,A:H:2x2,B:A:2x2,RAM32M16,512,16,3.125,2,32,6.25,2,2,100,2,32,6.25,2,2,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/BlockDevBridgeModule_0/reqBuf/ram_write,WRAPPER_INST/CL/firesim_top/top/BlockDevBridgeModule_0/reqBuf/ram_write_reg_0_15_0_0,A:SPO:16x1,B:DPO:16x1,RAM32X1D,32,16,50,16,32,50,1,1,100,16,32,50,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/ingress/xaction_order/qA/ram,WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/ingress/xaction_order/qA/ram_reg_0_15_0_0,A:SPO:16x1,B:DPO:16x1,RAM32X1D,32,16,50,16,32,50,1,1,100,16,32,50,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/ingress/xaction_order/qB/ram,WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/ingress/xaction_order/qB/ram_reg_0_15_0_0,A:SPO:16x1,B:DPO:16x1,RAM32X1D,32,16,50,16,32,50,1,1,100,16,32,50,1,1,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4buf/bundleIn_0_b_deq/ram_id,WRAPPER_INST/CL/firesim_top/top/axi4buf/bundleIn_0_b_deq/ram_id_reg_0_1_0_4,A:D:2x2,B:A:2x2,RAM32M,256,8,3.125,2,32,6.25,2,2,100,2,32,6.25,2,2,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/axi4buf/bundleIn_0_r_deq/ram_id,WRAPPER_INST/CL/firesim_top/top/axi4buf/bundleIn_0_r_deq/ram_id_reg_0_1_0_4,A:H:2x2,B:A:2x2,RAM32M16,512,12,2.34375,2,32,6.25,2,2,100,2,32,6.25,2,2,100,Write,20,Read,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/model/llc_model/reads/ram_id,WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/model/llc_model/reads/ram_id_reg_0_1_0_3,A:H:2x2,B:A:2x2,RAM32M16,512,8,1.5625,2,32,6.25,2,2,100,2,32,6.25,2,2,100,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/model/llc_model/s2_ar_mem/ram_id,WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/model/llc_model/s2_ar_mem/ram_id_reg_0_1_0_3,A:H:2x2,B:A:2x2,RAM32M16,512,8,1.5625,2,32,6.25,2,2,100,2,32,6.25,2,2,100,Write,20,Write,20,,,,,,,,,,,,,,,,,
WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/model/llc_model/s2_aw_mem/ram_id,WRAPPER_INST/CL/firesim_top/top/FASEDMemoryTimingModel_0/model/llc_model/s2_aw_mem/ram_id_reg_0_1_0_3,A:H:2x2,B:A:2x2,RAM32M16,512,8,1.5625,2,32,6.25,2,2,100,2,32,6.25,2,2,100,Write,20,Write,20,,,,,,,,,,,,,,,,,
